,id,zipcode,price,price_median,condition
15681,7519000585,98117,520000.0,545000.0,3
15844,2776600002,98117,520000.0,545000.0,3
15972,7518503220,98117,520000.0,545000.0,3
16905,363000045,98122,520000.0,574000.0,3
17032,8080400177,98122,520000.0,574000.0,3
20250,3303000130,98177,520000.0,557000.0,3
20400,3585900430,98177,520000.0,557000.0,3
21381,1525039057,98199,520000.0,689900.0,3
12921,1972200696,98103,521000.0,550000.0,3
17049,9126101121,98122,521500.0,574000.0,3
5371,8635700025,98033,522000.0,678000.0,3
15377,2391602650,98116,522000.0,565500.0,3
12028,1774350160,98077,522250.0,652475.0,3
1924,6751300375,98007,522500.0,557500.0,3
15176,7169500200,98115,522500.0,570000.0,3
3679,823069074,98027,523000.0,571000.0,3
15107,5210200081,98115,523000.0,570000.0,3
15385,5708500270,98116,523000.0,565500.0,3
13961,2767900355,98107,523460.0,529975.0,3
13149,1972201963,98103,523950.0,550000.0,3
11583,1785400210,98074,524000.0,645000.0,3
14034,1383800015,98107,524000.0,529975.0,3
14316,5244800695,98109,524000.0,736000.0,3
15803,2821100125,98117,524000.0,545000.0,3
4340,3629790160,98029,524250.0,574500.0,3
4558,3629970680,98029,524950.0,574500.0,3
15690,7518502945,98117,524950.0,545000.0,3
1827,1736800740,98007,525000.0,557500.0,3
2060,686400210,98008,525000.0,545000.0,3
3657,4123400340,98027,525000.0,571000.0,3
3671,2124069078,98027,525000.0,571000.0,3
3692,5423030300,98027,525000.0,571000.0,3
3755,5561000600,98027,525000.0,571000.0,3
5493,4191400090,98033,525000.0,678000.0,3
5600,1234000630,98033,525000.0,678000.0,3
5651,1737100040,98033,525000.0,678000.0,3
7978,6600700030,98052,525000.0,615000.0,3
8076,7199330010,98052,525000.0,615000.0,3
8129,1115800440,98052,525000.0,615000.0,3
8202,1310930100,98052,525000.0,615000.0,3
8389,7199000290,98052,525000.0,615000.0,3
11212,3325069129,98074,525000.0,645000.0,3
11373,1785400300,98074,525000.0,645000.0,3
11571,8651511030,98074,525000.0,645000.0,3
11572,6817801430,98074,525000.0,645000.0,3
12572,2663000050,98102,525000.0,720000.0,3
12584,2902200234,98102,525000.0,720000.0,3
12604,6003501400,98102,525000.0,720000.0,3
12744,4083301645,98103,525000.0,550000.0,3
12918,9530101670,98103,525000.0,550000.0,3
12930,3047700045,98103,525000.0,550000.0,3
12946,1931300955,98103,525000.0,550000.0,3
13010,1930300915,98103,525000.0,550000.0,3
13168,1972200426,98103,525000.0,550000.0,3
13309,3131201310,98105,525000.0,675000.0,3
13416,2985800225,98105,525000.0,675000.0,3
13475,7174800094,98105,525000.0,675000.0,3
13962,8673400177,98107,525000.0,529975.0,3
13970,477000019,98107,525000.0,529975.0,3
14548,9828701608,98112,525000.0,917500.0,3
14625,9828702389,98112,525000.0,917500.0,3
14768,7977201865,98115,525000.0,570000.0,3
14804,7977201845,98115,525000.0,570000.0,3
14978,2215500220,98115,525000.0,570000.0,3
15323,9161100460,98116,525000.0,565500.0,3
15379,9424400105,98116,525000.0,565500.0,3
15601,6021503570,98117,525000.0,545000.0,3
15641,225039175,98117,525000.0,545000.0,3
16713,7443000514,98119,525000.0,744975.0,3
16730,4232900250,98119,525000.0,744975.0,3
16759,2771602174,98119,525000.0,744975.0,3
17015,1189000180,98122,525000.0,574000.0,3
21226,2770601800,98199,525000.0,689900.0,3
21341,6822100050,98199,525000.0,689900.0,3
2148,4038700720,98008,525126.0,545000.0,3
20393,8018000020,98177,525300.0,557000.0,3
2206,259801030,98008,526000.0,545000.0,3
11686,1024069159,98075,526000.0,739999.5,3
13334,3589500315,98105,526000.0,675000.0,3
14759,7977201707,98115,526000.0,570000.0,3
15481,6384500590,98116,526000.0,565500.0,3
17045,1934800180,98122,526000.0,574000.0,3
13279,8818400490,98105,527000.0,675000.0,3
3871,2924069132,98027,527500.0,571000.0,3
12634,2025049192,98102,527500.0,720000.0,3
12763,9551201295,98103,527500.0,550000.0,3
15842,4442800162,98117,527700.0,545000.0,3
5394,1086100130,98033,528000.0,678000.0,3
8345,8562700410,98052,528000.0,615000.0,3
8778,7202330610,98053,528000.0,635000.0,3
11290,1954430190,98074,528000.0,645000.0,3
12034,7214711270,98077,528000.0,652475.0,3
4427,3905080280,98029,529000.0,574500.0,3
5489,7436500120,98033,529000.0,678000.0,3
14066,2768200213,98107,529000.0,529975.0,3
14603,9828701690,98112,529000.0,917500.0,3
20448,1226039124,98177,529000.0,557000.0,3
21368,6917700305,98199,529000.0,689900.0,3
15500,9385200041,98116,529500.0,565500.0,3
15521,9385200042,98116,529500.0,565500.0,3
8322,1828000760,98052,529950.0,615000.0,3
14045,2768200209,98107,529950.0,529975.0,3
14046,2767600985,98107,529950.0,529975.0,3
1087,2062600020,98004,530000.0,1150000.0,3
1224,2077700042,98005,530000.0,765475.0,3
1231,6205500580,98005,530000.0,765475.0,3
1885,4039300140,98007,530000.0,557500.0,3
2217,7376300085,98008,530000.0,545000.0,3
3735,5710610670,98027,530000.0,571000.0,3
3840,5561300730,98027,530000.0,571000.0,3
3910,1924079090,98027,530000.0,571000.0,3
3995,8648900040,98027,530000.0,571000.0,3
4388,3529000930,98029,530000.0,574500.0,3
5681,7436300180,98033,530000.0,678000.0,3
8117,8121200460,98052,530000.0,615000.0,3
8218,7922710320,98052,530000.0,615000.0,3
8589,8682291730,98053,530000.0,635000.0,3
8733,8682280270,98053,530000.0,635000.0,3
11328,8078400010,98074,530000.0,645000.0,3
11468,8078420230,98074,530000.0,645000.0,3
11554,8651511060,98074,530000.0,645000.0,3
11649,224069094,98075,530000.0,739999.5,3
12602,6003001999,98102,530000.0,720000.0,3
12905,6690500060,98103,530000.0,550000.0,3
13130,1972200325,98103,530000.0,550000.0,3
13257,2218000335,98105,530000.0,675000.0,3
13306,3179100480,98105,530000.0,675000.0,3
13423,8818900250,98105,530000.0,675000.0,3
14946,9528104109,98115,530000.0,570000.0,3
15308,148000680,98116,530000.0,565500.0,3
15643,4447300008,98117,530000.0,545000.0,3
15857,125039025,98117,530000.0,545000.0,3
16768,2770603523,98119,530000.0,744975.0,3
17041,1934800193,98122,530000.0,574000.0,3
20284,3586500665,98177,530000.0,557000.0,3
16007,1646502055,98117,530100.0,545000.0,3
4028,8648900010,98027,530200.0,571000.0,3
12668,6865200444,98103,531000.0,550000.0,3
8833,7202340190,98053,531800.0,635000.0,3
4379,3905081500,98029,532000.0,574500.0,3
11343,1954440080,98074,532000.0,645000.0,3
15345,7577700061,98116,532000.0,565500.0,3
15427,513000665,98116,532000.0,565500.0,3
15942,1232000950,98117,532000.0,545000.0,3
12655,3362900810,98103,532170.0,550000.0,3
2008,4046400440,98008,532500.0,545000.0,3
11334,3575302575,98074,532500.0,645000.0,3
4426,3905050280,98029,533000.0,574500.0,3
12882,1931300688,98103,533000.0,550000.0,3
13053,9482700440,98103,533000.0,550000.0,3
14665,2878600200,98115,533000.0,570000.0,3
15796,9164100125,98117,533000.0,545000.0,3
4006,291310310,98027,533500.0,571000.0,3
2208,4038200120,98008,534000.0,545000.0,3
16806,9126100850,98122,534000.0,574000.0,3
4385,3630030110,98029,534500.0,574500.0,3
8196,3395300180,98052,534950.0,615000.0,3
3796,9202600060,98027,535000.0,571000.0,3
3980,8562770250,98027,535000.0,571000.0,3
4402,3905100380,98029,535000.0,574500.0,3
4442,3905100220,98029,535000.0,574500.0,3
4520,3904960150,98029,535000.0,574500.0,3
4638,3629990180,98029,535000.0,574500.0,3
8086,5711200170,98052,535000.0,615000.0,3
8641,7202260780,98053,535000.0,635000.0,3
8879,7202330790,98053,535000.0,635000.0,3
11279,8961990090,98074,535000.0,645000.0,3
11471,7504100910,98074,535000.0,645000.0,3
11883,6843310120,98075,535000.0,739999.5,3
12130,625100181,98077,535000.0,652475.0,3
12999,625049281,98103,535000.0,550000.0,3
13237,5694000706,98103,535000.0,550000.0,3
14658,9528104108,98115,535000.0,570000.0,3
14773,3290800215,98115,535000.0,570000.0,3
14867,434000040,98115,535000.0,570000.0,3
15801,2921700060,98117,535000.0,545000.0,3
15990,2922701175,98117,535000.0,545000.0,3
16896,5366200030,98122,535000.0,574000.0,3
21204,2770601734,98199,535000.0,689900.0,3
21270,1370803925,98199,535000.0,689900.0,3
21271,6821102317,98199,535000.0,689900.0,3
21349,871000170,98199,535000.0,689900.0,3
20271,2795000080,98177,535100.0,557000.0,3
4446,3905080730,98029,535500.0,574500.0,3
4338,3905081070,98029,535800.0,574500.0,3
2029,4046400010,98008,535900.0,545000.0,3
4413,3905030480,98029,536000.0,574500.0,3
11963,6127010320,98075,536000.0,739999.5,3
15150,5101405067,98115,536000.0,570000.0,3
20420,7280300375,98177,536000.0,557000.0,3
11552,1117300050,98074,537000.0,645000.0,3
13410,6338000032,98105,537000.0,675000.0,3
15600,1232000810,98117,537000.0,545000.0,3
11666,6127011000,98075,537500.0,739999.5,3
8257,2155000160,98052,538000.0,615000.0,3
13104,1994200040,98103,538000.0,550000.0,3
14971,9547204675,98115,538000.0,570000.0,3
11327,6600220380,98074,538888.0,645000.0,3
2205,9557300040,98008,539000.0,545000.0,3
8471,6870300090,98052,539000.0,615000.0,3
11339,8651510380,98074,539000.0,645000.0,3
11535,8651520420,98074,539000.0,645000.0,3
11601,7504001430,98074,539000.0,645000.0,3
12114,1026069155,98077,539000.0,652475.0,3
15368,7577700521,98116,539000.0,565500.0,3
5309,6403310060,98033,539900.0,678000.0,3
13219,5694500497,98103,539900.0,550000.0,3
4412,3630120380,98029,539950.0,574500.0,3
13096,4310700778,98103,539950.0,550000.0,3
14342,2652501513,98109,539950.0,736000.0,3
15733,2705600068,98117,539950.0,545000.0,3
16023,2705600067,98117,539950.0,545000.0,3
1182,2785000110,98005,540000.0,765475.0,3
4362,3905040070,98029,540000.0,574500.0,3
4387,3905100740,98029,540000.0,574500.0,3
4554,6446200050,98029,540000.0,574500.0,3
8017,2193340140,98052,540000.0,615000.0,3
8030,3396200300,98052,540000.0,615000.0,3
8404,5423600080,98052,540000.0,615000.0,3
8444,3396800120,98052,540000.0,615000.0,3
8771,1428000970,98053,540000.0,635000.0,3
8909,8682301600,98053,540000.0,635000.0,3
11242,8651520240,98074,540000.0,645000.0,3
11321,3578401700,98074,540000.0,645000.0,3
11356,7527000090,98074,540000.0,645000.0,3
12746,2919201095,98103,540000.0,550000.0,3
13020,3626039268,98103,540000.0,550000.0,3
13471,1890000166,98105,540000.0,675000.0,3
14577,955000430,98112,540000.0,917500.0,3
15050,1797500780,98115,540000.0,570000.0,3
15349,117000001,98116,540000.0,565500.0,3
15502,9272201318,98116,540000.0,565500.0,3
16838,6840701150,98122,540000.0,574000.0,3
16926,342000036,98122,540000.0,574000.0,3
16968,7234601025,98122,540000.0,574000.0,3
21359,6821102358,98199,540000.0,689900.0,3
21377,4237901250,98199,540000.0,689900.0,3
2010,9328500680,98008,540400.0,545000.0,3
4583,3630030010,98029,541000.0,574500.0,3
8474,5422560850,98052,541338.0,615000.0,3
8810,8682282210,98053,541500.0,635000.0,3
1886,8944600060,98007,541900.0,557500.0,3
1893,3296000040,98007,542000.0,557500.0,3
8035,8562700300,98052,542000.0,615000.0,3
8370,3396820010,98052,542000.0,615000.0,3
8624,8682231190,98053,542000.0,635000.0,3
13256,9550204515,98105,542000.0,675000.0,3
12039,7214710300,98077,542126.0,652475.0,3
21427,2770601457,98199,542300.0,689900.0,3
1169,7811210200,98005,542500.0,765475.0,3
3826,5561400610,98027,542500.0,571000.0,3
8446,5423600040,98052,542500.0,615000.0,3
15461,9274201809,98116,542500.0,565500.0,3
12180,426069095,98077,542950.0,652475.0,3
3805,723069128,98027,543000.0,571000.0,3
8451,2802200100,98052,543000.0,615000.0,3
12937,1972202505,98103,543000.0,550000.0,3
13143,1048000060,98103,543000.0,550000.0,3
21124,1370804430,98199,543115.0,689900.0,3
21121,7010700292,98199,543500.0,689900.0,3
4513,3905100310,98029,544000.0,574500.0,3
13375,3180100023,98105,544000.0,675000.0,3
15476,148000035,98116,544000.0,565500.0,3
15955,3052700460,98117,544000.0,545000.0,3
14765,3359500755,98115,544500.0,570000.0,3
11759,4221270290,98075,544900.0,739999.5,3
2126,4037200530,98008,544950.0,545000.0,3
3827,5710500230,98027,545000.0,571000.0,3
3950,8728550150,98027,545000.0,571000.0,3
4365,3905030140,98029,545000.0,574500.0,3
4485,3904920390,98029,545000.0,574500.0,3
4488,3905060070,98029,545000.0,574500.0,3
5569,4099100210,98033,545000.0,678000.0,3
8845,8682261250,98053,545000.0,635000.0,3
11530,8078430480,98074,545000.0,645000.0,3
11712,4221250090,98075,545000.0,739999.5,3
11784,824069113,98075,545000.0,739999.5,3
13327,7731100066,98105,545000.0,675000.0,3
13474,1890000169,98105,545000.0,675000.0,3
14733,1995200245,98115,545000.0,570000.0,3
15252,9276202190,98116,545000.0,565500.0,3
15508,9274200324,98116,545000.0,565500.0,3
16822,9126100608,98122,545000.0,574000.0,3
21143,2771603610,98199,545000.0,689900.0,3
4497,3904990260,98029,545800.0,574500.0,3
1915,11200290,98007,546000.0,557500.0,3
14286,6819100122,98109,546000.0,736000.0,3
15268,7905200147,98116,546000.0,565500.0,3
16950,3037200141,98122,546000.0,574000.0,3
16966,2254501440,98122,546000.0,574000.0,3
11544,8078410250,98074,546200.0,645000.0,3
11399,8078440140,98074,546500.0,645000.0,3
14686,7697100030,98115,546800.0,570000.0,3
21423,6821102367,98199,547000.0,689900.0,3
13156,3362400432,98103,547500.0,550000.0,3
17028,7217400389,98122,547500.0,574000.0,3
5576,631000040,98033,548000.0,678000.0,3
8844,8682280970,98053,548050.0,635000.0,3
16816,6840701095,98122,548500.0,574000.0,3
14680,5100401160,98115,548800.0,570000.0,3
3948,1423069162,98027,549000.0,571000.0,3
8178,1795900120,98052,549000.0,615000.0,3
11487,8651540040,98074,549000.0,645000.0,3
12989,9523100458,98103,549000.0,550000.0,3
14638,9528102996,98115,549000.0,570000.0,3
21432,6821101731,98199,549000.0,689900.0,3
13446,1025049268,98105,549900.0,675000.0,3
17047,9826700697,98122,549900.0,574000.0,3
1843,1433500050,98007,549950.0,557500.0,3
12171,7214770020,98077,549950.0,652475.0,3
13367,2985800070,98105,549995.0,675000.0,3
1272,5076700145,98005,550000.0,765475.0,3
1550,6071000265,98006,550000.0,760184.5,3
1816,1562200240,98007,550000.0,557500.0,3
1818,8944600200,98007,550000.0,557500.0,3
3967,291310340,98027,550000.0,571000.0,3
4478,3629870200,98029,550000.0,574500.0,3
4489,3904940140,98029,550000.0,574500.0,3
4503,8078350520,98029,550000.0,574500.0,3
4534,3630060150,98029,550000.0,574500.0,3
4545,8929000230,98029,550000.0,574500.0,3
5544,1245001739,98033,550000.0,678000.0,3
5589,3584800010,98033,550000.0,678000.0,3
5605,1725059252,98033,550000.0,678000.0,3
5648,4151800265,98033,550000.0,678000.0,3
7067,1574700140,98040,550000.0,993750.0,3
8027,1494300110,98052,550000.0,615000.0,3
8040,1828001220,98052,550000.0,615000.0,3
8361,8121200620,98052,550000.0,615000.0,3
8596,6979920090,98053,550000.0,635000.0,3
8695,7202331050,98053,550000.0,635000.0,3
8750,1428001160,98053,550000.0,635000.0,3
8826,1330900050,98053,550000.0,635000.0,3
11319,1954440050,98074,550000.0,645000.0,3
11352,1785400780,98074,550000.0,645000.0,3
11440,8078450340,98074,550000.0,645000.0,3
11592,6600220490,98074,550000.0,645000.0,3
11615,8562901100,98074,550000.0,645000.0,3
11673,6127010800,98075,550000.0,739999.5,3
11726,9201000480,98075,550000.0,739999.5,3
11940,7525410190,98075,550000.0,739999.5,3
12104,1774220070,98077,550000.0,652475.0,3
12553,6003501535,98102,550000.0,720000.0,3
12612,6852700477,98102,550000.0,720000.0,3
12616,3383900048,98102,550000.0,720000.0,3
13377,4206901550,98105,550000.0,675000.0,3
13444,2436700610,98105,550000.0,675000.0,3
14259,809001070,98109,550000.0,736000.0,3
14266,2249500059,98109,550000.0,736000.0,3
14317,6819100330,98109,550000.0,736000.0,3
14364,1972205633,98109,550000.0,736000.0,3
14910,8928100125,98115,550000.0,570000.0,3
14941,7977200055,98115,550000.0,570000.0,3
15015,5101404351,98115,550000.0,570000.0,3
15067,5100401060,98115,550000.0,570000.0,3
15145,430000175,98115,550000.0,570000.0,3
15360,2392100090,98116,550000.0,565500.0,3
15419,952006680,98116,550000.0,565500.0,3
15494,2391600735,98116,550000.0,565500.0,3
16614,1972205338,98119,550000.0,744975.0,3
16743,2770605420,98119,550000.0,744975.0,3
16852,9826701665,98122,550000.0,574000.0,3
16972,7217400895,98122,550000.0,574000.0,3
21258,2325039084,98199,550000.0,689900.0,3
21420,6821101732,98199,550000.0,689900.0,3
8335,23500220,98052,550120.0,615000.0,3
8808,8682261190,98053,550285.0,635000.0,3
20238,9158100090,98177,550500.0,557000.0,3
13405,2436700666,98105,550700.0,675000.0,3
5661,6639900176,98033,551000.0,678000.0,3
1935,9346700150,98007,552000.0,557500.0,3
13468,1890000170,98105,552000.0,675000.0,3
17039,7234600820,98122,552500.0,574000.0,3
21137,2770606602,98199,552500.0,689900.0,3
16738,7011201482,98119,552700.0,744975.0,3
11448,2225069062,98074,552775.0,645000.0,3
14736,7977201910,98115,553000.0,570000.0,3
13263,3856902996,98105,553500.0,675000.0,3
14414,5332200026,98112,553650.0,917500.0,3
1298,5160300020,98005,554000.0,765475.0,3
3999,8562770320,98027,554000.0,571000.0,3
8547,8682231170,98053,554000.0,635000.0,3
8664,8682261650,98053,554000.0,635000.0,3
8861,8682231210,98053,554000.0,635000.0,3
20403,868000305,98177,554000.0,557000.0,3
13282,3179100755,98105,554663.0,675000.0,3
1642,2600100180,98006,555000.0,760184.5,3
1910,3296000170,98007,555000.0,557500.0,3
3975,8648900110,98027,555000.0,571000.0,3
4471,3904940160,98029,555000.0,574500.0,3
8190,9512501450,98052,555000.0,615000.0,3
8310,2156500220,98052,555000.0,615000.0,3
11731,824069193,98075,555000.0,739999.5,3
12594,1912100875,98102,555000.0,720000.0,3
13465,1025049266,98105,555000.0,675000.0,3
14860,438000015,98115,555000.0,570000.0,3
15078,1257200020,98115,555000.0,570000.0,3
15328,6373000130,98116,555000.0,565500.0,3
17027,7228500037,98122,555000.0,574000.0,3
4017,3630240020,98027,556000.0,571000.0,3
5658,1241500147,98033,556000.0,678000.0,3
16775,9126100861,98122,557000.0,574000.0,3
8039,8100400110,98052,557500.0,615000.0,3
11491,8077200360,98074,557865.0,645000.0,3
8825,8682291680,98053,558000.0,635000.0,3
11312,3578400500,98074,558000.0,645000.0,3
15251,9274200316,98116,558000.0,565500.0,3
16830,9126101645,98122,558000.0,574000.0,3
8630,8682291630,98053,559000.0,635000.0,3
8636,8682230950,98053,559000.0,635000.0,3
14869,6392002020,98115,559000.0,570000.0,3
3799,4123400310,98027,559500.0,571000.0,3
8283,8123710070,98052,559500.0,615000.0,3
8603,8682291720,98053,559950.0,635000.0,3
8721,7202270570,98053,559950.0,635000.0,3
3895,9545230280,98027,560000.0,571000.0,3
4386,3905081800,98029,560000.0,574500.0,3
4409,3905081350,98029,560000.0,574500.0,3
4601,3905040590,98029,560000.0,574500.0,3
5416,7922750020,98033,560000.0,678000.0,3
5422,4359700080,98033,560000.0,678000.0,3
7968,8563040160,98052,560000.0,615000.0,3
8224,2896000710,98052,560000.0,615000.0,3
8742,6134500070,98053,560000.0,635000.0,3
8813,8682310430,98053,560000.0,635000.0,3
11209,1954440060,98074,560000.0,645000.0,3
11225,3575200070,98074,560000.0,645000.0,3
11449,8078430030,98074,560000.0,645000.0,3
11569,1939100610,98074,560000.0,645000.0,3
14458,1338801060,98112,560000.0,917500.0,3
14834,2464400500,98115,560000.0,570000.0,3
14973,5102400035,98115,560000.0,570000.0,3
15460,6372000280,98116,560000.0,565500.0,3
15470,9274202165,98116,560000.0,565500.0,3
16651,2770604575,98119,560000.0,744975.0,3
11720,4221270100,98075,560200.0,739999.5,3
4369,3904990030,98029,561000.0,574500.0,3
4561,3630030500,98029,561000.0,574500.0,3
8730,7202340860,98053,561000.0,635000.0,3
5537,7922750150,98033,561500.0,678000.0,3
11541,6646200280,98074,561600.0,645000.0,3
5502,7436500060,98033,562000.0,678000.0,3
8356,3396820150,98052,562000.0,615000.0,3
13294,3856904560,98105,562000.0,675000.0,3
8336,2561360210,98052,562100.0,615000.0,3
11458,1954420230,98074,562500.0,645000.0,3
12643,2902200241,98102,562500.0,720000.0,3
14271,809000945,98109,563000.0,736000.0,3
4552,6446200190,98029,563750.0,574500.0,3
8885,8682261140,98053,564000.0,635000.0,3
14871,5101404444,98115,564000.0,570000.0,3
14771,439000090,98115,564500.0,570000.0,3
4550,3905030330,98029,564800.0,574500.0,3
4430,3630120050,98029,565000.0,574500.0,3
5636,2505500009,98033,565000.0,678000.0,3
8132,3882320010,98052,565000.0,615000.0,3
8464,2260000210,98052,565000.0,615000.0,3
8542,6979900390,98053,565000.0,635000.0,3
11382,7504001340,98074,565000.0,645000.0,3
11515,1939110080,98074,565000.0,645000.0,3
11597,7504100360,98074,565000.0,645000.0,3
11868,4221250120,98075,565000.0,739999.5,3
14654,2359300030,98115,565000.0,570000.0,3
21243,7010700245,98199,565000.0,689900.0,3
7994,339350070,98052,566000.0,615000.0,3
11357,8078410210,98074,566000.0,645000.0,3
11655,7215722010,98075,566000.0,739999.5,3
4433,3904901190,98029,567000.0,574500.0,3
5323,7436500270,98033,567000.0,678000.0,3
14951,2464400435,98115,567000.0,570000.0,3
4031,8562770430,98027,567500.0,571000.0,3
11232,8961990160,98074,567500.0,645000.0,3
21292,871000515,98199,567500.0,689900.0,3
8594,925069111,98053,568000.0,635000.0,3
8830,225069016,98053,568000.0,635000.0,3
11538,8635750950,98074,568500.0,645000.0,3
5406,3295730050,98033,569000.0,678000.0,3
8658,2621700010,98053,569000.0,635000.0,3
14391,5017000575,98112,569000.0,917500.0,3
11320,8078440050,98074,569500.0,645000.0,3
1698,1624059093,98006,570000.0,760184.5,3
4519,3905120540,98029,570000.0,574500.0,3
5668,2423020090,98033,570000.0,678000.0,3
8097,7200001259,98052,570000.0,615000.0,3
8168,23500180,98052,570000.0,615000.0,3
8461,686530530,98052,570000.0,615000.0,3
11404,1592000640,98074,570000.0,645000.0,3
11467,7504001320,98074,570000.0,645000.0,3
11533,8635750980,98074,570000.0,645000.0,3
11695,7215721570,98075,570000.0,739999.5,3
11701,824069156,98075,570000.0,739999.5,3
11853,4221250320,98075,570000.0,739999.5,3
14297,809003160,98109,570000.0,736000.0,3
14400,9828701871,98112,570000.0,917500.0,3
14560,9828702335,98112,570000.0,917500.0,3
16796,7234601162,98122,570000.0,574000.0,3
21428,2770601912,98199,570000.0,689900.0,3
16679,2652500126,98119,570500.0,744975.0,3
4491,3630110510,98029,571000.0,574500.0,3
8747,7202261260,98053,571000.0,635000.0,3
8074,4376700430,98052,572000.0,615000.0,3
8756,8682260610,98053,572000.0,635000.0,3
11307,9416400020,98074,572000.0,645000.0,3
8375,3066200460,98052,572500.0,615000.0,3
8706,6979900370,98053,574000.0,635000.0,3
1292,6189200050,98005,575000.0,765475.0,3
5410,3740000010,98033,575000.0,678000.0,3
5565,1241500155,98033,575000.0,678000.0,3
8569,8682261070,98053,575000.0,635000.0,3
8576,1330900570,98053,575000.0,635000.0,3
8631,7202350480,98053,575000.0,635000.0,3
11422,1954430390,98074,575000.0,645000.0,3
12116,7214720510,98077,575000.0,652475.0,3
12646,6762700452,98102,575000.0,720000.0,3
13310,4206901155,98105,575000.0,675000.0,3
14466,3204300705,98112,575000.0,917500.0,3
16719,2652500225,98119,575000.0,744975.0,3
21202,2321300351,98199,575000.0,689900.0,3
21260,2771600350,98199,575000.0,689900.0,3
21279,7010700860,98199,575000.0,689900.0,3
8204,1795900210,98052,575550.0,615000.0,3
5330,1737100830,98033,577000.0,678000.0,3
8901,7202261060,98053,577000.0,635000.0,3
21386,6917700650,98199,577000.0,689900.0,3
11559,1592000130,98074,577500.0,645000.0,3
1446,2600040130,98006,578000.0,760184.5,3
21357,1370803730,98199,578000.0,689900.0,3
8679,8682231110,98053,579000.0,635000.0,3
8809,8682261440,98053,579000.0,635000.0,3
14418,9828702251,98112,579000.0,917500.0,3
16756,3879900750,98119,579000.0,744975.0,3
5560,1238501098,98033,580000.0,678000.0,3
5650,1235100371,98033,580000.0,678000.0,3
8059,9237800100,98052,580000.0,615000.0,3
8191,267020090,98052,580000.0,615000.0,3
8198,7558750120,98052,580000.0,615000.0,3
8260,7309100270,98052,580000.0,615000.0,3
8420,1523550480,98052,580000.0,615000.0,3
8729,7511200350,98053,580000.0,635000.0,3
8925,8682320900,98053,580000.0,635000.0,3
11316,1954420170,98074,580000.0,645000.0,3
11421,3575302397,98074,580000.0,645000.0,3
11696,7525410090,98075,580000.0,739999.5,3
11797,4221250100,98075,580000.0,739999.5,3
12557,3383900058,98102,580000.0,720000.0,3
13273,2218000390,98105,580000.0,675000.0,3
13457,3131201105,98105,580000.0,675000.0,3
16757,1861100267,98119,580000.0,744975.0,3
21222,582000675,98199,580000.0,689900.0,3
21302,6917700665,98199,580000.0,689900.0,3
8544,7202340960,98053,581000.0,635000.0,3
5491,6743700317,98033,582500.0,678000.0,3
21166,4235401055,98199,582500.0,689900.0,3
11229,8651520510,98074,582800.0,645000.0,3
8152,9510970050,98052,583000.0,615000.0,3
8762,7202260330,98053,583000.0,635000.0,3
11315,1954400500,98074,583000.0,645000.0,3
11551,8078430130,98074,583000.0,645000.0,3
12176,1630700361,98077,583500.0,652475.0,3
8758,6134500220,98053,583800.0,635000.0,3
12639,2902200142,98102,584000.0,720000.0,3
1610,6071300160,98006,585000.0,760184.5,3
1675,6308000010,98006,585000.0,760184.5,3
5524,6743700060,98033,585000.0,678000.0,3
5617,7436400020,98033,585000.0,678000.0,3
8458,8917100153,98052,585000.0,615000.0,3
11679,824069121,98075,585000.0,739999.5,3
11766,3276930420,98075,585000.0,739999.5,3
11929,7197800020,98075,585000.0,739999.5,3
12143,1774200230,98077,585000.0,652475.0,3
14392,8712100320,98112,585000.0,917500.0,3
14613,9828701605,98112,585000.0,917500.0,3
16649,7011201016,98119,585000.0,744975.0,3
16761,2770603522,98119,585000.0,744975.0,3
21173,1376800115,98199,585000.0,689900.0,3
21176,2770600853,98199,585000.0,689900.0,3
21218,2770600795,98199,585000.0,689900.0,3
21307,7010700580,98199,585000.0,689900.0,3
11914,7527410080,98075,585083.0,739999.5,3
7963,1115810060,98052,585188.0,615000.0,3
5471,3295730040,98033,587000.0,678000.0,3
8807,2425069069,98053,587000.0,635000.0,3
11740,7215720680,98075,587000.0,739999.5,3
7168,3307700405,98040,587100.0,993750.0,3
11296,7525000080,98074,588500.0,645000.0,3
5519,4099100260,98033,589000.0,678000.0,3
8736,8682310310,98053,589000.0,635000.0,3
8788,3811000230,98053,589000.0,635000.0,3
11900,4221260050,98075,589000.0,739999.5,3
13448,4217400590,98105,589000.0,675000.0,3
16694,9578080040,98119,589000.0,744975.0,3
12070,1026069120,98077,589900.0,652475.0,3
1439,6308000020,98006,590000.0,760184.5,3
5304,6665800030,98033,590000.0,678000.0,3
8548,1825079070,98053,590000.0,635000.0,3
8763,925069123,98053,590000.0,635000.0,3
11294,8077200470,98074,590000.0,645000.0,3
11527,3066410080,98074,590000.0,645000.0,3
12127,4298100060,98077,590000.0,652475.0,3
12135,293800120,98077,590000.0,652475.0,3
13470,2436700625,98105,590000.0,675000.0,3
16734,7011201333,98119,590000.0,744975.0,3
21383,2351800065,98199,590000.0,689900.0,3
8744,8682281600,98053,592350.0,635000.0,3
8751,8682281480,98053,592500.0,635000.0,3
11210,8677300550,98074,592500.0,645000.0,3
21223,1370802620,98199,592500.0,689900.0,3
8386,9510970010,98052,593567.0,615000.0,3
11702,7527200110,98075,593700.0,739999.5,3
